Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
7b3e2207-1c9a-4298-87e2-82edb5b24339	TCGA-12-0688-01A-02R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0688-01A-02R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A06_298074	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0688-01A-02R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A06_298074.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	99c3577b7660a3942818df1f35431388	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0688-01A-02R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A06_298074.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	4292c974ebeba88b79017e9c7558e0a6	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0688-01A-02R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A06_298074.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	4306f24f1e0739e03e79317e7e1c6f96
b9f61d14-86ad-4de4-b921-63f42016e6f4	TCGA-06-0745-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-0745-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A07_297924	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-0745-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A07_297924.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	e41849294ebc864d511b565068381d22	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-0745-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A07_297924.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	ac632d3e1b28517fbb12b0d536d486f1	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-0745-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A07_297924.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	e9d02d05b9946feb730e3e9bb5881bf9
ce5af613-5911-4314-8949-6250d82ecf9d	TCGA-12-0776-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0776-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A08_297946	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0776-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A08_297946.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	035ffb5004d862a3d0b68845e1041c3b	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0776-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A08_297946.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	88c8eb85395a7f0600f123d06d74ffa5	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0776-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A08_297946.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	55753acff05f0e1a533cdb8b1825a20e
f227456c-71df-49a0-a63c-57098e4ce75c	TCGA-06-0649-01B-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-0649-01B-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A09_298056	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-0649-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A09_298056.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	74b36f9376a750ded3b954c9db6b0483	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-0649-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A09_298056.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	c1dd14312ee4a56963fa93e0af2a0417	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-0649-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A09_298056.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	4d7c6814e722e6a04815546ddb1d5fc9
5629c8dd-b5d5-40d2-a1db-a3e39be82436	TCGA-06-0680-11A-01R-0342-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-0680-11A-01R-0342-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A10_298048	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-0680-11A-01R-0342-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A10_298048.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	1260d03307da30633a3389605393d1c1	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-0680-11A-01R-0342-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A10_298048.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	bd9700b07192f16fdfba99b9ad95aef3	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-0680-11A-01R-0342-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_A10_298048.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	6dbe8d9631add36771d31f26a6b7922f
f8c52e4c-dcd2-4dd6-9fef-8fb2a48bf74e	TCGA-12-0692-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0692-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B02_297952	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0692-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B02_297952.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	aeae2dbd87e54bec0d2cf1818609b0e9	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0692-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B02_297952.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	ec805f02e241b02c9edbfa836e499b40	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0692-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B02_297952.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	42d7c1b0269802ffb813f95b1cf4ec46
f38a9ae4-ed75-466b-8f98-eff28a11a274	TCGA-06-0749-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-0749-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B03_298026	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-0749-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B03_298026.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	ec128501a285bac53fcd75ef1387667c	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-0749-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B03_298026.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	80087d881877f60c50bff28f74cf68cf	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-0749-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B03_298026.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	bc58d330ea09ab5d32a2107bc61a844a
e9852a9d-fbd5-4dd3-8d4c-cc39b664613a	TCGA-12-0780-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0780-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B04_298060	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0780-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B04_298060.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	ec30664fd8a21857c376ff7fde34296f	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0780-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B04_298060.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	ae30846939ecfc0d6884cc4e7240ac1c	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0780-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B04_298060.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	008d0880b8e5c83dabb7bbcf77709f41
b4298a42-9a89-4430-af2b-a30f846f7b66	TCGA-12-0654-01B-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0654-01B-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B05_298096	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0654-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B05_298096.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	b8030fe429b725e7d4f5bced0e819e4e	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0654-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B05_298096.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	f48cca6237edf981f253160bfc33a267	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0654-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B05_298096.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	b8ddbfabc7208eff6868008e411d6a9a
cf3a056f-abf2-4a84-902a-9e428fbe8ea5	TCGA-12-0703-01A-02R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0703-01A-02R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B06_298078	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0703-01A-02R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B06_298078.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	148a9f5a159cc2f7c8d0ad420e8293b3	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0703-01A-02R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B06_298078.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	98e118df27cab723f6b863e5161d6fca	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0703-01A-02R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B06_298078.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	465c7b4377ad94494ea0ee64a397f3c7
bd168f89-8f8a-4ee4-b539-eb56588a1a74	TCGA-06-0750-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-0750-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B07_297984	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-0750-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B07_297984.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	bd1e9524f6b72189aea09f9535bf77fd	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-0750-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B07_297984.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	125055cc80e65a47064bd47cd97860f0	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-0750-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B07_297984.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	21e4783aa5a02d37cce47c8f87c1202f
c4d8159e-1c6c-424f-831b-8901b0b6900f	TCGA-12-0656-01B-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0656-01B-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B09_297962	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0656-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B09_297962.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	1408a3fbf68dc7ed297f10af7bf85136	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0656-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B09_297962.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	a9270a5aaf182b15d6d5c0490ad7e093	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0656-01B-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B09_297962.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	7b5ac093e32fa4aa2c7966a4d98b7023
364f4ec6-d18c-45c0-908c-0d51328d5719	TCGA-12-0707-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0707-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B10_297936	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0707-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B10_297936.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	da5b9ce170df1839a387bf4c52491290	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0707-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B10_297936.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	2487b641d80e3fa2c82da3c250c49e58	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0707-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_B10_297936.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	76a818971a690c7687d8b44d6882eced
e8077c1f-eba5-4fb4-8f66-f305fd99b5aa	TCGA-15-0742-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-15-0742-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C01_298088	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-15-0742-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C01_298088.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	fe1d50681295f5ae23d8a9a57e90d81a	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-15-0742-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C01_298088.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	2762625b1000c6ba2b70707b95dcb683	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-15-0742-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C01_298088.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	696f37ca0ee0d8fc5dca8263cf4436a3
7ded2c8a-41af-47b9-940b-bcda29cac337	TCGA-12-0772-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0772-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C02_298052	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0772-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C02_298052.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	e8e812c199695aac7d2af22bc97dfd74	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0772-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C02_298052.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	4298e4045e0912d5cbdf94ded28b6f0d	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0772-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C02_298052.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	425a904d8b9fcc7186b44cbc9cc798f3
17273fe3-f44d-443d-b2dc-fd7265c9a4cc	TCGA-06-0743-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-0743-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C04_298070	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-0743-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C04_298070.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	b98c2dbf96c748cebfc754ff5f3b53e5	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-0743-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C04_298070.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	8a388fc7b2133789d184b219cac276cc	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-0743-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C04_298070.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	8324e6fb863170fdce0bde6e15405b78
f50736df-2c8d-4af8-bee8-410cfe2af1eb	TCGA-12-0773-01A-01R-0338-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-12-0773-01A-01R-0338-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C05_297954	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-12-0773-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C05_297954.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	60b933cfb67f0d4ae339fe72b5b494d2	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-12-0773-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C05_297954.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	83d6d8b361bd3e918e1abbcbd2ada73f	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-12-0773-01A-01R-0338-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C05_297954.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	3b449982d12422ecafaac7fdc23eafe9
135212e3-0512-48a0-b3ff-822e93a8a205	TCGA-06-0673-11A-01R-0342-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-06-0673-11A-01R-0342-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C06_298094	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-06-0673-11A-01R-0342-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C06_298094.CEL	broad.mit.edu_GBM.HT_HG-U133A.Level_1.8.1007.0	Expression-Gene	Level 1	yes	e2f5bc9696ffebf3fa658b6ab837d4d0	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-06-0673-11A-01R-0342-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C06_298094.level2.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_2.8.1007.0	Expression-Gene	Level 2	yes	ed66c5a38cec7f8461dd7dd4095ef016	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-06-0673-11A-01R-0342-01	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_C06_298094.level3.data.txt	broad.mit.edu_GBM.HT_HG-U133A.Level_3.8.1007.0	Expression-Gene	Level 3	yes	7b3323bdb540fbaca042620f27816479
